Date,Open,High,Low,Close,Adj Close,Volume
2021-01-19,102.029999,102.440002,101.699997,102.230003,102.230003,701000
2021-01-20,102.430000,103.599998,102.430000,102.889999,102.889999,874000
2021-01-21,102.910004,103.199997,101.900002,102.550003,102.550003,649200
2021-01-22,101.620003,101.930000,101.029999,101.110001,101.110001,759600
2021-01-25,99.699997,99.940002,97.820000,99.279999,99.279999,1457800
2021-01-26,99.849998,100.180000,99.389999,99.709999,99.709999,775000
2021-01-27,97.779999,98.879997,96.889999,97.000000,97.000000,1115200
2021-01-28,96.379997,98.419998,96.199997,97.650002,97.650002,1439700
2021-01-29,97.000000,97.089996,95.089996,95.709999,95.709999,859200
2021-02-01,97.610001,98.639999,96.940002,98.529999,98.529999,1499500
2021-02-02,99.500000,99.830002,99.169998,99.239998,99.239998,1267700
2021-02-03,108.300003,112.290001,106.959999,111.309998,111.309998,3026200
2021-02-04,110.980003,111.150002,109.010002,110.879997,110.879997,1382400
2021-02-05,118.029999,118.500000,115.239998,116.709999,116.709999,2026500
2021-02-08,114.360001,115.639999,114.360001,115.620003,115.620003,1067800
2021-02-09,112.570000,113.430000,111.989998,112.639999,112.639999,1014300
2021-02-10,114.500000,114.500000,112.279999,113.309998,113.309998,606400
2021-02-11,114.019997,114.739998,113.440002,113.970001,113.970001,470300
2021-02-12,112.809998,113.620003,112.790001,113.529999,113.529999,557700
2021-02-16,115.849998,115.900002,114.419998,114.970001,114.970001,849400
2021-02-17,115.309998,115.309998,113.860001,114.919998,114.919998,592200
2021-02-18,113.250000,113.870003,112.430000,113.519997,113.519997,567200
2021-02-19,114.010002,117.809998,113.910004,115.540001,115.540001,1988600
2021-02-22,113.529999,114.910004,113.029999,113.279999,113.279999,1096400
2021-02-23,110.970001,112.860001,109.540001,112.430000,112.430000,1067300
2021-02-24,108.320000,109.970001,108.110001,109.599998,109.599998,1474800
2021-02-25,108.730003,109.089996,106.849998,107.080002,107.080002,1338000
2021-02-26,106.930000,106.989998,105.370003,105.809998,105.809998,1002900
2021-03-01,107.330002,108.559998,106.849998,108.080002,108.080002,935600
2021-03-02,107.180000,107.260002,105.750000,105.769997,105.769997,1082500
2021-03-03,106.410004,106.570000,104.500000,104.519997,104.519997,1052700
2021-03-04,103.309998,104.019997,100.730003,101.839996,101.839996,1642500
2021-03-05,103.610001,104.250000,101.279999,104.139999,104.139999,1053900
2021-03-08,102.339996,103.000000,100.199997,100.250000,100.250000,1242600
2021-03-09,100.250000,101.989998,100.089996,101.519997,101.519997,1288500
2021-03-10,102.470001,102.690002,100.510002,100.989998,100.989998,1073400
2021-03-11,102.279999,103.650002,101.769997,103.199997,103.199997,915500
2021-03-12,103.169998,104.589996,102.510002,104.559998,104.559998,870100
2021-03-15,104.879997,105.440002,104.169998,105.389999,105.389999,875500
2021-03-16,106.239998,107.250000,106.150002,106.559998,106.559998,823900
2021-03-17,105.769997,106.300003,104.769997,105.930000,105.930000,719100
2021-03-18,105.940002,106.129997,104.940002,105.339996,105.339996,860600
2021-03-19,105.809998,105.809998,104.510002,105.260002,105.260002,622700
2021-03-22,106.000000,107.419998,105.510002,106.889999,106.889999,2082100
2021-03-23,106.330002,106.930000,105.010002,105.110001,105.110001,761200
2021-03-24,104.809998,104.809998,102.309998,102.349998,102.349998,1270700
2021-03-25,102.360001,102.940002,101.459999,102.650002,102.650002,971200
2021-03-26,104.160004,105.500000,104.099998,105.419998,105.419998,823900
2021-03-29,105.900002,107.040001,105.040001,106.599998,106.599998,817100
2021-03-30,104.330002,104.900002,103.720001,104.510002,104.510002,695100
2021-03-31,105.559998,106.800003,105.260002,106.010002,106.010002,597500
2021-04-01,106.559998,107.120003,105.510002,106.860001,106.860001,450100
2021-04-05,110.800003,111.839996,109.820000,111.389999,111.389999,832400
2021-04-06,110.120003,110.279999,109.330002,109.900002,109.900002,439100
2021-04-07,110.550003,111.339996,109.639999,110.860001,110.860001,489300
2021-04-08,109.300003,109.959999,109.000000,109.820000,109.820000,562500
2021-04-09,111.510002,112.059998,110.510002,111.790001,111.790001,823200
2021-04-12,111.489998,112.300003,111.129997,111.389999,111.389999,444700
2021-04-13,111.980003,112.360001,111.470001,111.879997,111.879997,534800
2021-04-14,112.489998,112.809998,111.709999,111.779999,111.779999,410800
2021-04-15,112.750000,113.500000,112.120003,112.769997,112.769997,508200
2021-04-16,111.650002,111.669998,110.709999,111.099998,111.099998,642400
2021-04-19,111.050003,111.239998,109.410004,109.980003,109.980003,413700
2021-04-20,109.650002,110.099998,108.000000,108.610001,108.610001,489100
2021-04-21,107.230003,108.589996,106.699997,108.440002,108.440002,559200
2021-04-22,109.029999,110.050003,108.540001,108.940002,108.940002,906500
2021-04-23,109.790001,110.330002,109.389999,109.940002,109.940002,428500
2021-04-26,109.000000,109.699997,108.849998,108.919998,108.919998,536900
2021-04-27,106.500000,107.699997,105.360001,106.669998,106.669998,1559200
2021-04-28,106.400002,106.419998,103.129997,104.489998,104.489998,1735200
2021-04-29,105.419998,105.489998,104.110001,104.849998,104.849998,908800
2021-04-30,101.330002,102.300003,100.000000,100.160004,100.160004,1080500
2021-05-03,100.970001,101.190002,98.650002,99.370003,99.370003,1026600
2021-05-04,98.919998,99.230003,96.489998,96.790001,96.790001,1378500
2021-05-05,97.690002,98.070000,97.220001,97.629997,97.629997,972100
2021-05-06,98.180000,98.269997,97.059998,97.750000,97.750000,826100
2021-05-07,97.000000,97.949997,96.739998,97.040001,97.040001,878500
2021-05-10,99.250000,99.489998,97.209999,97.400002,97.400002,1045800
2021-05-11,95.550003,96.220001,94.430000,96.050003,96.050003,976200
2021-05-12,95.139999,95.320000,92.839996,93.050003,93.050003,1099200
2021-05-13,92.180000,93.360001,91.750000,92.970001,92.970001,1241900
2021-05-14,93.669998,94.300003,93.110001,94.150002,94.150002,696700
2021-05-17,94.269997,94.629997,93.470001,93.919998,93.919998,662600
2021-05-18,94.160004,96.089996,94.160004,95.000000,95.000000,912400
2021-05-19,94.529999,95.379997,93.830002,95.309998,95.309998,534400
2021-05-20,95.989998,97.300003,95.989998,96.900002,96.900002,518700
2021-05-21,97.320000,97.440002,96.360001,96.379997,96.379997,491900
2021-05-24,96.839996,97.000000,96.570000,96.779999,96.779999,380400
2021-05-25,98.510002,98.790001,97.919998,98.349998,98.349998,895500
2021-05-26,98.470001,99.470001,98.410004,98.419998,98.419998,577800
2021-05-27,99.199997,99.790001,98.489998,99.570000,99.570000,549700
2021-05-28,100.089996,100.529999,99.500000,99.610001,99.610001,425600
2021-06-01,99.860001,99.860001,98.800003,99.180000,99.180000,546900
2021-06-02,98.730003,98.970001,97.589996,98.059998,98.059998,545100
2021-06-03,97.769997,99.309998,97.099998,98.750000,98.750000,754700
2021-06-04,99.709999,101.050003,99.580002,100.690002,100.690002,891400
2021-06-07,99.699997,100.309998,99.620003,100.150002,100.150002,1206100
2021-06-08,100.279999,100.650002,99.349998,99.610001,99.610001,959800
2021-06-09,98.620003,98.830002,97.610001,97.720001,97.720001,515600
2021-06-10,98.070000,98.800003,97.839996,98.599998,98.599998,569400
2021-06-11,98.980003,99.720001,98.599998,99.599998,99.599998,601900
2021-06-14,98.879997,99.870003,98.809998,99.430000,99.430000,486400
2021-06-15,99.989998,99.989998,98.690002,99.050003,99.050003,593900
2021-06-16,97.820000,97.910004,96.500000,96.839996,96.839996,591500
2021-06-17,94.760002,96.180000,94.599998,96.099998,96.099998,734200
2021-06-18,95.000000,95.379997,94.419998,94.769997,94.769997,663100
2021-06-21,96.019997,97.040001,96.000000,96.910004,96.910004,1062800
2021-06-22,97.650002,98.230003,97.500000,97.699997,97.699997,717300
2021-06-23,96.500000,96.629997,96.040001,96.139999,96.139999,522000
2021-06-24,96.680000,97.150002,96.599998,96.769997,96.769997,379000
2021-06-25,97.750000,98.519997,97.559998,98.250000,98.250000,523500
2021-06-28,98.440002,98.750000,98.029999,98.470001,98.470001,821600
2021-06-29,99.500000,100.199997,99.250000,99.879997,99.879997,597700
2021-06-30,97.919998,98.129997,96.900002,97.220001,97.220001,782100
2021-07-01,97.910004,98.599998,97.559998,98.250000,98.250000,499900
2021-07-02,101.220001,101.739998,100.599998,101.650002,101.650002,735400
2021-07-06,101.760002,102.160004,99.989998,101.080002,101.080002,633000
2021-07-07,100.870003,101.470001,100.019997,100.739998,100.739998,529800
2021-07-08,98.839996,99.599998,98.050003,99.339996,99.339996,689600
2021-07-09,100.550003,102.360001,100.290001,102.040001,102.040001,874700
2021-07-12,104.089996,104.709999,103.449997,104.300003,104.300003,1015500
2021-07-13,104.199997,104.510002,103.610001,104.279999,104.279999,609300
2021-07-14,104.980003,105.290001,104.330002,104.570000,104.570000,642100
2021-07-15,103.910004,103.910004,102.400002,102.870003,102.870003,438600
2021-07-16,102.220001,102.580002,101.360001,101.500000,101.500000,583800
2021-07-19,98.730003,99.129997,97.760002,98.449997,98.449997,712400
2021-07-20,98.320000,99.489998,97.879997,99.080002,99.080002,554000
2021-07-21,99.709999,100.830002,99.449997,100.459999,100.459999,419500
2021-07-22,100.599998,100.709999,99.500000,99.529999,99.529999,348900
2021-07-23,100.080002,100.860001,99.739998,100.660004,100.660004,485700
2021-07-26,100.250000,100.370003,98.809998,99.290001,99.290001,523900
2021-07-27,99.930000,99.949997,98.699997,99.629997,99.629997,752600
2021-07-28,101.400002,103.360001,101.330002,103.129997,103.129997,860900
2021-07-29,104.500000,106.120003,104.080002,105.860001,105.860001,817300
2021-07-30,104.000000,104.730003,103.620003,104.300003,104.300003,628200
2021-08-02,104.779999,105.349998,104.279999,104.400002,104.400002,407400
2021-08-03,104.589996,104.900002,102.660004,103.680000,103.680000,733200
2021-08-04,102.540001,103.839996,101.750000,102.260002,102.260002,619700
2021-08-05,103.970001,103.989998,102.110001,102.839996,102.839996,420300
2021-08-06,103.480003,104.160004,102.529999,102.620003,102.620003,413200
2021-08-09,102.639999,102.750000,102.070000,102.629997,102.629997,386900
2021-08-10,101.199997,101.500000,100.279999,100.879997,100.879997,511200
2021-08-11,101.089996,101.870003,100.800003,101.760002,101.760002,452100
2021-08-12,100.199997,100.489998,98.760002,100.199997,100.199997,590400
2021-08-13,101.070000,102.220001,100.629997,101.940002,101.940002,492400
2021-08-16,99.980003,100.919998,99.410004,100.250000,100.250000,788800
2021-08-17,98.690002,99.260002,98.040001,98.480003,98.480003,775500
2021-08-18,99.169998,99.370003,98.300003,98.309998,98.309998,361700
2021-08-19,96.480003,96.989998,95.620003,96.610001,96.610001,541400
2021-08-20,96.800003,97.839996,96.800003,97.639999,97.639999,419000
2021-08-23,99.900002,101.459999,99.620003,101.320000,101.320000,542700
2021-08-24,103.000000,104.540001,102.529999,104.110001,104.110001,633600
2021-08-25,104.199997,105.400002,104.120003,105.349998,105.349998,408300
2021-08-26,103.120003,103.120003,101.470001,101.650002,101.650002,584500
2021-08-27,102.610001,103.519997,102.199997,103.250000,103.250000,403100
2021-08-30,102.750000,102.800003,102.349998,102.459999,102.459999,392200
2021-08-31,102.959999,103.889999,102.760002,103.459999,103.459999,381300
2021-09-01,104.000000,105.309998,103.839996,104.779999,104.779999,550000
2021-09-02,105.070000,105.959999,105.070000,105.419998,105.419998,351400
2021-09-03,107.470001,108.290001,106.660004,108.250000,108.250000,695900
2021-09-07,108.250000,108.809998,107.599998,108.360001,108.360001,509900
2021-09-08,108.279999,108.559998,107.019997,107.839996,107.839996,399200
2021-09-09,109.419998,110.919998,109.400002,109.949997,109.949997,655100
2021-09-10,110.820000,111.839996,110.260002,110.320000,110.320000,507200
2021-09-13,111.730003,111.730003,110.099998,111.110001,111.110001,516900
2021-09-14,111.629997,111.879997,110.839996,111.279999,111.279999,539300
2021-09-15,110.940002,111.779999,110.389999,111.690002,111.690002,438600
2021-09-16,111.690002,112.360001,111.059998,112.290001,112.290001,407500
2021-09-17,111.300003,111.720001,110.309998,110.699997,110.699997,387700
2021-09-20,108.900002,109.379997,107.440002,108.559998,108.559998,717700
2021-09-21,112.500000,112.910004,111.650002,112.410004,112.410004,962400
2021-09-22,113.320000,115.199997,113.099998,114.610001,114.610001,832400
2021-09-23,115.089996,115.910004,115.000000,115.500000,115.500000,554200
2021-09-24,116.870003,117.870003,116.230003,117.610001,117.610001,863700
2021-09-27,117.080002,117.529999,115.959999,116.269997,116.269997,631100
2021-09-28,115.010002,115.419998,112.989998,113.489998,113.489998,903300
2021-09-29,112.790001,113.150002,111.220001,111.480003,111.480003,673000
2021-09-30,111.500000,112.000000,110.139999,110.580002,110.580002,490200
2021-10-01,109.970001,110.290001,108.470001,109.510002,109.510002,610600
2021-10-04,108.110001,108.339996,106.300003,106.970001,106.970001,887300
2021-10-05,106.870003,107.559998,106.349998,106.709999,106.709999,513100
2021-10-06,105.000000,105.849998,104.089996,105.559998,105.559998,709800
2021-10-07,106.110001,106.809998,105.500000,106.080002,106.080002,516200
2021-10-08,107.500000,108.500000,106.889999,107.489998,107.489998,651900
2021-10-11,108.900002,111.000000,108.900002,109.150002,109.150002,767600
2021-10-12,109.000000,109.320000,108.300003,108.949997,108.949997,555000
2021-10-13,109.449997,109.959999,109.250000,109.500000,109.500000,374700
2021-10-14,110.639999,111.750000,110.639999,111.629997,111.629997,549300
2021-10-15,112.500000,112.959999,112.129997,112.500000,112.500000,576400
2021-10-18,110.730003,112.180000,110.500000,112.150002,112.150002,659100
2021-10-19,112.190002,112.650002,111.779999,112.489998,112.489998,551800
2021-10-20,112.690002,113.400002,112.360001,112.459999,112.459999,369100
2021-10-21,111.190002,112.360001,111.029999,112.269997,112.269997,666300
2021-10-22,112.309998,113.040001,111.650002,112.970001,112.970001,465600
2021-10-25,114.529999,115.980003,114.169998,115.300003,115.300003,719100
2021-10-26,117.000000,117.220001,116.029999,116.529999,116.529999,633200
2021-10-27,114.879997,115.400002,113.139999,113.230003,113.230003,586900
2021-10-28,115.570000,118.930000,115.470001,118.290001,118.290001,864500
2021-10-29,115.879997,116.190002,114.750000,115.790001,115.790001,765500
2021-11-01,120.000000,121.400002,120.000000,121.239998,121.239998,1130100
2021-11-02,122.000000,123.400002,121.370003,123.320000,123.320000,803100
2021-11-03,123.000000,123.260002,122.000000,123.139999,123.139999,452500
2021-11-04,122.910004,123.239998,121.989998,122.650002,122.650002,591000
2021-11-05,123.989998,124.050003,122.750000,123.220001,123.220001,601000
2021-11-08,124.629997,124.629997,123.339996,123.349998,123.349998,422700
2021-11-09,123.769997,123.769997,121.720001,122.470001,122.470001,524700
2021-11-10,121.839996,122.860001,121.220001,121.449997,121.449997,799500
2021-11-11,122.080002,122.089996,120.820000,121.000000,121.000000,424400
2021-11-12,122.269997,123.190002,121.889999,122.900002,122.900002,458700
2021-11-15,123.500000,123.949997,122.769997,122.949997,122.949997,309200
2021-11-16,124.400002,125.430000,124.209999,125.080002,125.080002,513400
2021-11-17,124.269997,124.599998,123.589996,124.230003,124.230003,315900
2021-11-18,125.349998,125.389999,124.010002,125.160004,125.160004,594800
2021-11-19,125.339996,125.760002,124.870003,125.239998,125.239998,351800
2021-11-22,125.220001,125.220001,122.339996,122.400002,122.400002,467500
2021-11-23,121.970001,122.709999,120.230003,121.779999,121.779999,751100
2021-11-24,121.430000,122.339996,120.360001,122.220001,122.220001,444000
2021-11-26,121.300003,121.980003,120.690002,121.269997,121.269997,340300
2021-11-29,121.820000,122.139999,121.000000,121.440002,121.440002,409300
2021-11-30,122.339996,123.010002,120.589996,121.849998,121.849998,646400
2021-12-01,123.260002,123.650002,119.269997,119.370003,119.370003,876100
2021-12-02,118.919998,121.040001,118.000000,120.160004,120.160004,636700
2021-12-03,121.480003,121.769997,118.489998,120.019997,120.019997,653700
2021-12-06,120.080002,121.290001,119.559998,121.000000,121.000000,411600
2021-12-07,123.300003,125.199997,122.500000,124.760002,124.760002,623400
2021-12-08,125.260002,126.000000,124.339996,125.940002,125.940002,351300
2021-12-09,124.050003,124.629997,122.540001,122.849998,122.849998,572600
2021-12-10,122.800003,123.349998,122.220001,123.260002,123.260002,401800
2021-12-13,122.519997,122.820000,120.540001,120.589996,120.589996,488900
2021-12-14,120.599998,121.029999,119.480003,120.610001,120.610001,348500
2021-12-15,122.389999,124.000000,121.239998,123.849998,123.849998,819300
2021-12-16,123.639999,124.010002,121.580002,122.209999,122.209999,780400
2021-12-17,121.400002,122.639999,120.910004,121.129997,121.129997,610700
2021-12-20,118.639999,119.500000,117.739998,118.949997,118.949997,512600
2021-12-21,119.800003,121.190002,119.010002,120.550003,120.550003,836500
2021-12-22,121.510002,123.580002,121.510002,123.099998,123.099998,666600
2021-12-23,123.750000,124.269997,123.110001,123.860001,123.860001,514400
2021-12-27,125.080002,127.400002,124.739998,127.209999,127.209999,548200
2021-12-28,128.000000,128.300003,127.279999,127.480003,127.480003,415700
2021-12-29,127.000000,127.129997,126.300003,126.690002,126.690002,259100
2021-12-30,126.250000,126.690002,125.760002,125.919998,125.919998,232200
2021-12-31,125.800003,126.790001,125.500000,126.400002,126.400002,275000
2022-01-03,126.400002,127.169998,125.650002,126.269997,126.269997,373700
2022-01-04,128.529999,129.309998,127.830002,128.559998,128.559998,708700
2022-01-05,133.559998,133.750000,128.309998,128.589996,128.589996,2594400
2022-01-06,125.400002,126.309998,122.370003,123.110001,123.110001,1836500
2022-01-07,125.500000,125.739998,123.300003,124.309998,124.309998,574800
2022-01-10,123.500000,123.699997,121.169998,123.169998,123.169998,1031200
2022-01-11,124.260002,126.379997,123.849998,126.320000,126.320000,799200
2022-01-12,126.330002,127.650002,126.260002,127.150002,127.150002,345600
2022-01-13,126.820000,127.000000,124.500000,124.800003,124.800003,550500
2022-01-14,124.110001,125.000000,123.290001,124.790001,124.790001,444700
2022-01-18,120.919998,121.699997,115.239998,115.839996,115.839996,3043100
2022-01-19,112.500000,113.629997,110.019997,110.040001,110.040001,3961500
2022-01-20,114.680000,115.739998,113.500000,113.629997,113.629997,1746900
2022-01-21,111.910004,112.750000,110.400002,111.629997,111.629997,1753600
2022-01-24,110.110001,110.730003,106.629997,110.540001,110.540001,1845900
2022-01-25,108.510002,111.169998,107.500000,109.919998,109.919998,742400
2022-01-26,112.160004,112.680000,109.209999,110.029999,110.029999,1024600
2022-01-27,105.120003,105.790001,102.910004,102.970001,102.970001,1619900
2022-01-28,104.599998,106.849998,103.209999,106.839996,106.839996,964900
2022-01-31,109.220001,113.300003,109.139999,111.660004,111.660004,1878200
2022-02-01,111.809998,112.660004,110.949997,112.559998,112.559998,1019100
2022-02-02,117.800003,119.000000,111.610001,112.250000,112.250000,1571200
2022-02-03,109.559998,110.239998,107.879997,108.029999,108.029999,1020000
2022-02-04,108.750000,109.699997,107.529999,109.120003,109.120003,815200
2022-02-07,109.400002,110.800003,108.839996,109.750000,109.750000,663300
2022-02-08,109.019997,109.889999,108.500000,109.769997,109.769997,600000
2022-02-09,109.370003,111.930000,109.010002,111.459999,111.459999,969400
2022-02-10,109.589996,111.980003,109.360001,109.910004,109.910004,530900
2022-02-11,109.900002,110.589996,107.339996,107.790001,107.790001,760700
2022-02-14,107.029999,107.879997,106.129997,107.110001,107.110001,797500
2022-02-15,107.120003,108.680000,107.110001,108.459999,108.459999,633100
2022-02-16,106.010002,106.830002,105.629997,106.519997,106.519997,517600
2022-02-17,105.639999,105.989998,104.650002,104.809998,104.809998,870800
2022-02-18,104.589996,105.230003,103.709999,104.230003,104.230003,611600
2022-02-22,102.099998,104.339996,102.099998,102.680000,102.680000,990000
2022-02-23,103.470001,103.870003,101.029999,101.309998,101.309998,825300
2022-02-24,97.279999,102.110001,97.269997,101.989998,101.989998,1086800
2022-02-25,102.879997,104.330002,102.160004,104.089996,104.089996,636400
2022-02-28,102.519997,103.099998,101.370003,102.529999,102.529999,709300
2022-03-01,102.199997,102.370003,100.330002,100.860001,100.860001,639800
2022-03-02,100.580002,102.169998,100.580002,101.739998,101.739998,488600
2022-03-03,102.010002,102.010002,99.769997,100.230003,100.230003,539400
2022-03-04,98.739998,99.000000,97.669998,98.470001,98.470001,553200
2022-03-07,97.449997,97.980003,95.779999,95.820000,95.820000,760200
2022-03-08,95.930000,99.180000,95.500000,97.419998,97.419998,941300
2022-03-09,96.820000,99.070000,96.820000,98.339996,98.339996,873700
2022-03-10,100.070000,100.760002,99.190002,100.180000,100.180000,817000
2022-03-11,100.339996,100.379997,97.250000,97.309998,97.309998,512200
2022-03-14,97.000000,97.669998,94.330002,94.790001,94.790001,747600
2022-03-15,97.000000,98.320000,96.610001,98.099998,98.099998,826200
2022-03-16,100.870003,103.070000,100.360001,102.750000,102.750000,860900
2022-03-17,102.589996,104.750000,102.269997,104.620003,104.620003,462800
2022-03-18,104.430000,106.190002,104.430000,106.120003,106.120003,465600
2022-03-21,105.750000,105.970001,103.879997,104.449997,104.449997,609900
2022-03-22,105.120003,106.339996,105.120003,105.730003,105.730003,573800
2022-03-23,105.080002,105.669998,104.139999,104.150002,104.150002,419800
2022-03-24,106.000000,107.519997,105.940002,107.370003,107.370003,550600
2022-03-25,106.080002,106.800003,104.889999,106.290001,106.290001,779300
2022-03-28,104.330002,105.099998,104.029999,105.029999,105.029999,709900
2022-03-29,106.480003,106.830002,104.750000,105.800003,105.800003,581000
2022-03-30,105.529999,106.320000,104.860001,105.190002,105.190002,355000
2022-03-31,104.599998,104.599998,102.660004,102.709999,102.709999,491300
2022-04-01,103.029999,103.290001,102.050003,102.919998,102.919998,577500
2022-04-04,103.320000,105.050003,103.230003,105.040001,105.040001,746500
2022-04-05,103.349998,103.500000,100.720001,101.099998,101.099998,678100
2022-04-06,99.410004,99.820000,98.550003,99.370003,99.370003,669000
2022-04-07,98.250000,98.800003,97.379997,98.199997,98.199997,937500
2022-04-08,98.169998,99.639999,97.970001,98.269997,98.269997,599100
2022-04-11,94.260002,94.360001,92.730003,92.830002,92.830002,1156100
2022-04-12,92.980003,93.000000,90.500000,90.830002,90.830002,1172500
2022-04-13,90.800003,91.970001,90.449997,91.790001,91.790001,818800
2022-04-14,91.919998,91.919998,89.029999,89.139999,89.139999,1330700
2022-04-18,88.379997,89.320000,87.930000,88.480003,88.480003,841900
2022-04-19,87.980003,89.360001,87.540001,89.320000,89.320000,1074800
2022-04-20,90.059998,90.250000,88.879997,89.070000,89.070000,784700
2022-04-21,90.779999,91.080002,88.099998,88.150002,88.150002,663000
2022-04-22,87.519997,87.730003,85.550003,85.599998,85.599998,879700
2022-04-25,86.419998,87.650002,85.879997,87.580002,87.580002,1100200
2022-04-26,86.290001,86.500000,84.199997,84.239998,84.239998,1081200
2022-04-27,84.250000,86.220001,84.010002,85.449997,85.449997,1091000
2022-04-28,86.410004,87.910004,85.639999,87.300003,87.300003,736000
2022-04-29,87.080002,88.500000,85.959999,86.050003,86.050003,644100
2022-05-02,85.720001,86.489998,84.379997,86.099998,86.099998,622900
2022-05-03,86.029999,86.730003,85.720001,86.330002,86.330002,541300
2022-05-04,86.260002,88.709999,85.260002,88.519997,88.519997,446600
2022-05-05,87.059998,87.430000,84.199997,84.930000,84.930000,673400
2022-05-06,84.430000,84.959999,83.089996,83.660004,83.660004,825300
2022-05-09,82.470001,82.599998,80.529999,80.839996,80.839996,1099800
2022-05-10,82.970001,83.800003,80.720001,82.000000,82.000000,1159500
2022-05-11,81.709999,82.660004,79.940002,80.059998,80.059998,1121000
2022-05-12,83.360001,84.980003,82.440002,83.900002,83.900002,1698500
2022-05-13,85.459999,87.269997,85.459999,87.010002,87.010002,884400
2022-05-16,86.290001,87.160004,85.959999,86.360001,86.360001,546100
2022-05-17,87.470001,87.940002,86.809998,87.690002,87.690002,562300
2022-05-18,88.800003,89.230003,86.940002,87.070000,87.070000,1066600
2022-05-19,88.099998,89.730003,87.870003,88.709999,88.709999,778500
2022-05-20,89.940002,90.500000,88.220001,89.940002,89.940002,806100
2022-05-23,89.489998,90.260002,88.949997,89.769997,89.769997,687200
2022-05-24,88.940002,89.379997,88.050003,89.029999,89.029999,647500
2022-05-25,87.930000,88.949997,87.050003,88.290001,88.290001,827900
2022-05-26,88.930000,90.900002,88.800003,90.540001,90.540001,564100
2022-05-27,90.760002,92.360001,90.660004,92.260002,92.260002,649400
2022-05-31,93.500000,94.860001,93.449997,94.070000,94.070000,877400
2022-06-01,95.239998,95.699997,93.419998,94.059998,94.059998,814300
2022-06-02,92.540001,93.870003,91.760002,93.839996,93.839996,644300
2022-06-03,93.120003,93.120003,92.389999,92.639999,92.639999,461800
2022-06-06,92.860001,93.290001,91.930000,92.300003,92.300003,467900
2022-06-07,91.300003,92.720001,91.120003,92.639999,92.639999,441700
2022-06-08,92.160004,92.940002,91.949997,92.260002,92.260002,498300
2022-06-09,91.570000,91.849998,89.529999,89.529999,89.529999,428900
2022-06-10,88.760002,89.199997,87.629997,88.059998,88.059998,527900
2022-06-13,85.000000,85.430000,83.550003,83.930000,83.930000,772600
2022-06-14,83.300003,83.470001,81.900002,83.000000,83.000000,931000
2022-06-15,83.220001,85.050003,82.599998,84.339996,84.339996,633600
2022-06-16,82.360001,82.720001,81.220001,81.660004,81.660004,1178600
2022-06-17,83.129997,84.459999,82.820000,84.000000,84.000000,828700
2022-06-21,85.010002,85.470001,84.750000,84.849998,84.849998,709200
2022-06-22,83.500000,84.660004,83.290001,83.750000,83.750000,580100
2022-06-23,83.809998,84.190002,82.809998,83.750000,83.750000,550100
2022-06-24,84.019997,85.690002,83.610001,85.639999,85.639999,909900
2022-06-27,85.430000,85.440002,84.260002,84.449997,84.449997,467500
2022-06-28,85.610001,85.940002,83.139999,83.190002,83.190002,668100
2022-06-29,83.629997,83.660004,82.500000,83.410004,83.410004,535800
2022-06-30,81.419998,82.080002,79.959999,81.769997,81.769997,681600
2022-07-01,80.519997,81.879997,80.370003,81.680000,81.680000,559700
2022-07-05,79.639999,81.019997,79.050003,80.949997,80.949997,789600
2022-07-06,81.089996,81.089996,79.959999,80.330002,80.330002,667300
2022-07-07,81.680000,83.730003,81.680000,83.510002,83.510002,650600
2022-07-08,82.430000,82.959999,81.750000,82.580002,82.580002,521400
2022-07-11,82.330002,82.739998,81.830002,81.989998,81.989998,485100
2022-07-12,81.769997,82.970001,81.720001,82.050003,82.050003,415700
2022-07-13,81.010002,81.760002,80.230003,81.519997,81.519997,500600
2022-07-14,80.550003,81.309998,79.360001,81.099998,81.099998,501000
2022-07-15,81.510002,82.209999,80.959999,82.150002,82.150002,461500
2022-07-18,82.260002,83.500000,82.050003,82.209999,82.209999,623600
2022-07-19,83.699997,85.180000,83.699997,85.019997,85.019997,544900
2022-07-20,86.160004,86.599998,85.580002,86.040001,86.040001,461200
2022-07-21,85.930000,87.279999,85.709999,87.260002,87.260002,366600
2022-07-22,87.940002,88.250000,86.620003,86.959999,86.959999,423400
2022-07-25,86.070000,86.070000,85.029999,85.489998,85.489998,599700
2022-07-26,85.440002,85.750000,85.050003,85.269997,85.269997,319800
2022-07-27,85.269997,87.089996,85.150002,86.660004,86.660004,509400
2022-07-28,86.250000,87.750000,86.000000,87.559998,87.559998,539200
2022-07-29,83.919998,85.800003,83.919998,85.389999,85.389999,1707200
2022-08-01,85.239998,86.690002,84.519997,86.080002,86.080002,1683500
2022-08-02,85.680000,86.650002,85.279999,85.290001,85.290001,1467300
2022-08-03,86.360001,87.440002,86.239998,87.139999,87.139999,1524000
2022-08-04,86.010002,86.620003,85.269997,85.949997,85.949997,1031200
2022-08-05,86.070000,87.239998,85.949997,86.320000,86.320000,816400
2022-08-08,86.989998,87.019997,84.559998,84.830002,84.830002,770900
2022-08-09,84.139999,84.370003,83.010002,83.519997,83.519997,604100
2022-08-10,84.510002,85.589996,84.440002,85.330002,85.330002,611100
2022-08-11,85.989998,86.660004,85.430000,85.820000,85.820000,683500
2022-08-12,86.169998,86.820000,85.870003,86.800003,86.800003,386600
2022-08-15,86.769997,87.260002,86.480003,86.919998,86.919998,343000
